Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV01986,C01233,"P00288,P00328,P00144,P00371,P00499",23/07/2024,TKO
INV01987,C00307,"P00027,P00458,P00410,P00068",23/06/2025,CYB
INV01988,C00600,"P00020,P00284,P00059,P00185",16/03/2025,ST
INV01989,C00009,"P00292,P00430,P00318,P00096,P00260",28/08/2025,ST
INV01990,C01127,"P00434,P00162,P00219,P00248,P00435",13/09/2025,TKO
INV01991,C00221,"P00413,P00389,P00353,P00458,P00005",27/04/2025,CYB
INV01992,C01142,"P00210,P00114,P00159,P00403",22/04/2025,TKO
INV01993,C00897,"P00467,P00043,P00229",03/05/2024,CYB
INV01994,C01202,"P00413,P00389,P00353,P00458,P00218,P00146",28/11/2024,CYB
INV01995,C00772,"P00413,P00389,P00353,P00458",23/09/2025,TKO
INV01996,C01205,"P00413,P00389,P00353,P00458,P00093",15/11/2024,CYB
INV01997,C00078,"P00208,P00294,P00289,P00482",22/03/2024,CYB
INV01998,C00795,"P00413,P00389,P00353,P00458,P00409",16/07/2025,CYB
INV01999,C01122,"P00135,P00467,P00140,P00176,P00186",19/03/2025,TKO
INV02000,C00811,"P00199,P00197,P00406,P00470",15/05/2024,TKO
INV02001,C01338,"P00221,P00224,P00011,P00126",08/09/2025,CYB
INV02002,C00069,"P00413,P00389,P00353,P00458",29/02/2024,CYB
INV02003,C01377,"P00413,P00389,P00353,P00458,P00270",21/06/2024,ST
INV02004,C00391,"P00128,P00151,P00468,P00494",06/12/2024,CYB
INV02005,C00492,"P00413,P00389,P00353,P00458",26/08/2024,ST
INV02006,C00364,"P00016,P00209,P00489,P00391",20/08/2024,TKO
INV02007,C00543,"P00224,P00247,P00426,P00498",23/11/2025,TKO
INV02008,C01435,"P00413,P00389,P00353,P00458",11/09/2024,TKO
INV02009,C01173,"P00229,P00196",18/01/2025,MK
INV02010,C01036,"P00413,P00389,P00353,P00458,P00384,P00277",24/06/2024,MK
INV02011,C00689,"P00413,P00389,P00353,P00458,P00494",30/11/2024,TKO
INV02012,C01343,"P00203,P00086,P00225",22/12/2025,MK
INV02013,C00037,P00319,24/03/2024,CYB
INV02014,C00775,"P00413,P00389,P00353,P00458,P00484",27/08/2024,CYB
INV02015,C00741,"P00399,P00062,P00003",08/04/2025,MK
INV02016,C00954,"P00322,P00307,P00458,P00392",26/01/2025,MK
INV02017,C00613,"P00413,P00389,P00353,P00458,P00381",09/06/2025,MK
INV02018,C00208,"P00441,P00043,P00127,P00459",04/07/2025,ST
INV02019,C00758,"P00218,P00429,P00122",18/10/2025,TKO
INV02020,C00890,"P00248,P00258,P00246,P00318,P00339",18/09/2025,TKO
INV02021,C01447,"P00491,P00245,P00135,P00487,P00272",07/06/2024,ST
INV02022,C01259,"P00244,P00204",20/12/2024,ST
INV02023,C00258,"P00413,P00389,P00353,P00458,P00054",04/08/2025,CYB
INV02024,C00305,"P00416,P00053,P00268",08/07/2024,MK
INV02025,C00199,"P00413,P00389,P00353,P00458,P00213",26/10/2024,ST
INV02026,C00690,"P00289,P00392,P00222,P00198",18/04/2024,CYB
INV02027,C00765,"P00195,P00470",27/05/2025,ST
INV02028,C01182,"P00480,P00100,P00115,P00205",25/02/2025,MK
INV02029,C00862,"P00413,P00389,P00353,P00458,P00193,P00387",12/05/2024,MK
INV02030,C01136,"P00413,P00389,P00353,P00458,P00500",02/12/2025,ST
INV02031,C00491,P00112,22/02/2025,TKO
INV02032,C00655,"P00021,P00239,P00261,P00492",15/10/2025,CYB
INV02033,C01404,"P00046,P00505,P00317",28/02/2024,CYB
INV02034,C00706,"P00413,P00389,P00353,P00458,P00351",05/08/2024,ST
INV02035,C00019,"P00413,P00389,P00353,P00458",31/10/2024,CYB
INV02036,C00812,"P00388,P00274",12/03/2025,CYB
INV02037,C01267,P00339,25/12/2024,MK
INV02038,C00551,"P00300,P00160",07/08/2024,MK
INV02039,C00624,"P00253,P00008",24/02/2024,TKO
INV02040,C01459,"P00413,P00389,P00353,P00458,P00178",24/10/2025,CYB
INV02041,C00210,"P00351,P00059,P00487,P00443",20/07/2025,ST
INV02042,C00869,"P00505,P00028,P00309",08/04/2024,MK
INV02043,C00583,"P00471,P00096,P00092,P00072",25/10/2025,CYB
INV02044,C00231,"P00177,P00058,P00374,P00157",21/03/2025,TKO
INV02045,C00814,"P00080,P00426,P00196",20/05/2024,TKO
INV02046,C00036,"P00205,P00099,P00095,P00257",16/06/2025,CYB
INV02047,C01053,P00305,02/01/2024,MK
INV02048,C01190,"P00413,P00389,P00353,P00458,P00229,P00129",04/08/2024,MK
INV02049,C00068,"P00401,P00382,P00338,P00167",21/10/2025,CYB
INV02050,C01023,"P00413,P00389,P00353,P00458",16/02/2025,CYB
INV02051,C00681,"P00176,P00094",02/06/2025,MK
INV02052,C01182,"P00413,P00389,P00353,P00458",14/02/2024,CYB
INV02053,C00267,"P00413,P00389,P00353,P00458",22/02/2025,CYB
INV02054,C01382,"P00413,P00389,P00353,P00458,P00103",02/12/2025,MK
INV02055,C00355,"P00273,P00045,P00341,P00107",14/01/2024,MK
INV02056,C01274,"P00115,P00454,P00120",25/03/2025,CYB
INV02057,C00732,P00381,24/01/2025,ST
INV02058,C01375,"P00143,P00276,P00462",17/09/2024,MK
INV02059,C01255,"P00189,P00111",26/09/2025,MK
INV02060,C00379,"P00255,P00204",30/04/2025,CYB
INV02061,C01116,"P00134,P00191,P00177",01/04/2025,ST
INV02062,C00664,"P00036,P00370,P00255,P00168,P00060",14/08/2025,ST
INV02063,C00618,"P00413,P00389,P00353,P00458,P00104",20/11/2025,CYB
INV02064,C00036,"P00433,P00312,P00347,P00370",30/11/2025,CYB
INV02065,C00783,"P00413,P00389,P00353,P00458,P00472",31/10/2025,TKO
INV02066,C00595,"P00253,P00140,P00043,P00084,P00407",30/10/2024,ST
INV02067,C01182,"P00413,P00389,P00353,P00458,P00407,P00369",28/05/2025,MK
INV02068,C01194,"P00266,P00046,P00084",25/09/2025,TKO
INV02069,C00338,"P00413,P00389,P00353,P00458,P00254",13/02/2024,CYB
INV02070,C00574,P00180,24/12/2024,MK
INV02071,C00092,"P00234,P00090",10/03/2025,CYB
INV02072,C00653,"P00111,P00239",14/07/2025,CYB
INV02073,C00361,"P00413,P00389,P00353,P00458",29/03/2024,MK
INV02074,C00363,"P00413,P00389,P00353,P00458,P00081",25/03/2025,ST
INV02075,C00554,"P00413,P00389,P00353,P00458,P00025,P00382",03/06/2024,CYB
INV02076,C00009,"P00413,P00389,P00353,P00458,P00249,P00105",23/01/2024,MK
INV02077,C01079,P00199,09/01/2024,CYB
INV02078,C00530,"P00413,P00389,P00353,P00458,P00369",06/12/2024,ST
INV02079,C00008,"P00087,P00192",02/05/2025,TKO
INV02080,C00068,"P00413,P00389,P00353,P00458",26/02/2025,ST
INV02081,C00225,"P00413,P00389,P00353,P00458,P00195,P00300",22/01/2025,MK
INV02082,C00604,"P00413,P00389,P00353,P00458,P00213",11/06/2024,ST
INV02083,C00970,"P00413,P00389,P00353,P00458,P00117,P00089",08/05/2024,MK
INV02084,C00305,"P00087,P00235,P00069",27/07/2024,MK
INV02085,C00089,"P00346,P00352,P00029,P00136,P00226",19/05/2024,TKO
INV02086,C00323,P00335,16/09/2024,MK
INV02087,C00339,"P00341,P00236,P00229,P00012",14/01/2025,CYB
INV02088,C00037,"P00413,P00389,P00353,P00458,P00131,P00095",03/01/2025,TKO
INV02089,C00265,"P00417,P00412,P00012,P00112",22/12/2025,CYB
INV02090,C00459,"P00210,P00479,P00422,P00447,P00098",17/02/2024,ST
INV02091,C00787,"P00413,P00389,P00353,P00458",23/10/2025,CYB
INV02092,C01180,"P00479,P00424,P00306,P00214,P00443",17/08/2024,MK
INV02093,C00950,"P00461,P00373,P00377,P00504,P00388",23/08/2025,MK
INV02094,C00577,"P00472,P00461",22/12/2025,CYB
INV02095,C00751,"P00286,P00275,P00097,P00441",28/11/2025,CYB
INV02096,C00759,"P00179,P00326,P00232,P00384",29/06/2024,CYB
INV02097,C01255,"P00413,P00389,P00353,P00458",08/07/2024,CYB
INV02098,C00297,"P00413,P00389,P00353,P00458",08/05/2024,CYB
INV02099,C00254,"P00413,P00389,P00353,P00458,P00043,P00376",08/08/2024,ST
INV02100,C00109,"P00327,P00148,P00072,P00237",12/05/2024,CYB
INV02101,C01405,P00134,21/03/2025,ST
INV02102,C01257,"P00413,P00389,P00353,P00458,P00334,P00147",08/03/2025,MK
INV02103,C01300,"P00413,P00389,P00353,P00458,P00001,P00071",17/03/2025,MK
INV02104,C00467,"P00032,P00248",09/10/2024,ST
INV02105,C00132,"P00413,P00389,P00353,P00458,P00485",05/01/2025,ST
INV02106,C01361,"P00159,P00091,P00475,P00501",13/02/2025,TKO
INV02107,C00998,P00196,12/01/2025,CYB
INV02108,C00179,"P00377,P00090,P00031",14/04/2025,TKO
INV02109,C01003,"P00413,P00389,P00353,P00458,P00156,P00072",27/07/2024,CYB
INV02110,C00794,"P00442,P00294,P00354,P00506",24/09/2025,ST
INV02111,C00164,P00325,15/10/2024,MK
INV02112,C00678,"P00413,P00389,P00353,P00458,P00057,P00432",02/03/2025,CYB
INV02113,C00300,"P00413,P00389,P00353,P00458,P00461",27/06/2024,CYB
INV02114,C00857,"P00224,P00264,P00070,P00231,P00356",19/04/2024,ST
INV02115,C00162,"P00460,P00462,P00112",06/11/2025,MK
INV02116,C00339,"P00425,P00360,P00400,P00205",18/06/2024,CYB
INV02117,C00796,"P00413,P00389,P00353,P00458",24/08/2024,MK
INV02118,C00983,"P00413,P00389,P00353,P00458,P00237,P00320",06/03/2024,MK
INV02119,C01030,P00327,03/11/2025,CYB
INV02120,C00365,"P00413,P00389,P00353,P00458,P00269",17/03/2025,MK
INV02121,C00979,"P00413,P00389,P00353,P00458,P00431",25/07/2025,CYB
INV02122,C00076,"P00413,P00389,P00353,P00458",07/02/2025,CYB
INV02123,C00264,"P00131,P00189,P00328",23/02/2024,MK
INV02124,C01302,"P00455,P00495,P00336",11/08/2025,CYB
INV02125,C01216,"P00257,P00281,P00410",02/01/2025,CYB
INV02126,C00893,P00221,14/07/2025,TKO
INV02127,C00482,"P00413,P00389,P00353,P00458,P00269,P00368",04/02/2024,CYB
INV02128,C00654,"P00413,P00389,P00353,P00458",01/03/2025,TKO
INV02129,C01415,"P00413,P00389,P00353,P00458",02/03/2025,TKO
INV02130,C00197,P00055,13/01/2024,CYB
INV02131,C00779,"P00413,P00389,P00353,P00458,P00334",22/11/2024,ST
INV02132,C00715,"P00413,P00389,P00353,P00458",11/02/2025,CYB
INV02133,C00144,P00391,10/02/2025,CYB
INV02134,C00042,"P00366,P00275,P00038,P00035,P00002",14/10/2024,CYB
INV02135,C00874,"P00049,P00128,P00317,P00093",23/03/2024,TKO
INV02136,C00378,"P00414,P00232,P00018",21/10/2025,CYB
INV02137,C00708,"P00300,P00426,P00325,P00338",15/12/2025,TKO
INV02138,C00078,"P00119,P00184,P00314",07/12/2024,ST
INV02139,C01208,"P00504,P00072,P00480,P00388",08/01/2024,CYB
INV02140,C01113,"P00223,P00311,P00307,P00420,P00261",22/06/2025,TKO
INV02141,C00592,"P00359,P00272,P00461,P00129,P00140",11/04/2024,TKO
INV02142,C00521,"P00030,P00204",30/07/2024,ST
INV02143,C00815,"P00403,P00167",04/11/2025,MK
INV02144,C00612,"P00413,P00389,P00353,P00458,P00302",07/02/2024,CYB
INV02145,C01271,"P00311,P00456,P00066",12/04/2025,TKO
INV02146,C00869,"P00413,P00389,P00353,P00458,P00274,P00143",12/04/2024,TKO
INV02147,C00603,"P00095,P00293,P00101",14/12/2024,CYB
INV02148,C00550,P00249,25/02/2025,CYB
INV02149,C01287,"P00059,P00138,P00299,P00340",14/12/2024,CYB
INV02150,C00671,"P00161,P00135,P00444,P00130",10/05/2025,ST
INV02151,C00709,P00273,31/12/2024,MK
INV02152,C00294,"P00304,P00261,P00150",20/02/2024,ST
INV02153,C00513,"P00360,P00177,P00174,P00118,P00445",14/09/2024,CYB
INV02154,C00621,"P00242,P00041,P00489",25/10/2025,CYB
INV02155,C01402,"P00253,P00412",04/11/2024,TKO
INV02156,C00642,"P00224,P00170,P00016,P00380,P00028",12/12/2025,CYB
INV02157,C00626,P00270,09/06/2025,TKO
INV02158,C00338,P00368,09/02/2024,CYB
INV02159,C00236,"P00068,P00493,P00229",24/08/2025,CYB
INV02160,C00967,"P00413,P00389,P00353,P00458",19/02/2025,CYB
INV02161,C00634,"P00413,P00389,P00353,P00458,P00010",04/12/2024,ST
INV02162,C00269,"P00413,P00389,P00353,P00458",07/01/2025,MK
INV02163,C00004,"P00014,P00459,P00270,P00401",21/07/2024,CYB
INV02164,C00803,"P00300,P00212,P00488",19/08/2024,ST
INV02165,C00661,P00490,25/10/2025,TKO
INV02166,C00880,P00199,17/02/2025,CYB
INV02167,C00961,"P00024,P00351,P00290,P00293,P00504",29/08/2024,CYB
INV02168,C00889,"P00413,P00389,P00353,P00458",30/09/2025,ST
INV02169,C00353,"P00315,P00127,P00210,P00225,P00280",10/12/2025,MK
INV02170,C01072,"P00038,P00101,P00357,P00158",16/05/2025,MK
INV02171,C00551,"P00413,P00389,P00353,P00458",04/10/2024,CYB
INV02172,C01031,"P00252,P00289,P00365,P00506,P00065",27/09/2025,TKO
INV02173,C00641,"P00413,P00389,P00353,P00458,P00157",02/03/2024,ST
INV02174,C01320,"P00235,P00246",17/02/2025,CYB
INV02175,C00819,"P00119,P00102,P00474,P00391,P00412",02/10/2025,ST
INV02176,C00243,P00170,23/11/2024,CYB
INV02177,C00229,"P00068,P00357,P00274,P00399,P00095",10/07/2025,TKO
INV02178,C00916,"P00456,P00003,P00486",25/10/2024,MK
INV02179,C00134,"P00107,P00266,P00188,P00221,P00022",22/07/2024,TKO
INV02180,C01240,"P00022,P00272",13/08/2025,CYB
INV02181,C00452,"P00062,P00324,P00392,P00196,P00119",10/09/2025,TKO
INV02182,C01304,"P00494,P00347,P00170,P00206",07/02/2024,MK
INV02183,C01273,"P00292,P00410,P00214,P00264",18/11/2024,ST
INV02184,C00491,"P00413,P00389,P00353,P00458,P00069,P00141",17/10/2024,ST
INV02185,C00555,"P00331,P00270,P00377,P00050,P00232",08/10/2024,TKO
INV02186,C01019,"P00382,P00377,P00174,P00373,P00015",30/06/2025,MK
INV02187,C00722,"P00413,P00389,P00353,P00458",29/01/2024,TKO
INV02188,C01319,"P00329,P00487,P00135,P00174",04/07/2025,MK
INV02189,C00183,"P00462,P00213,P00224,P00379,P00077",26/10/2025,MK
INV02190,C00416,"P00437,P00158",22/05/2025,CYB
INV02191,C00549,P00022,09/12/2025,CYB
INV02192,C00499,P00027,29/06/2025,TKO
INV02193,C01323,"P00488,P00335",24/06/2024,MK
INV02194,C01179,"P00475,P00446",22/01/2025,TKO
INV02195,C01247,"P00232,P00286,P00335",04/02/2024,TKO
INV02196,C00149,"P00205,P00173",16/08/2025,CYB
INV02197,C01366,"P00186,P00328,P00147,P00032,P00459",19/08/2024,CYB
INV02198,C00011,"P00170,P00309",23/01/2025,ST
INV02199,C00770,"P00500,P00200",29/03/2025,MK
INV02200,C00931,"P00413,P00389,P00353,P00458",26/05/2024,MK
INV02201,C00837,"P00147,P00149,P00045,P00454,P00294",13/05/2024,MK
INV02202,C01377,"P00413,P00389,P00353,P00458",06/07/2024,MK
INV02203,C00117,P00293,13/03/2024,MK
INV02204,C00205,"P00392,P00440,P00048",21/06/2025,MK
INV02205,C00257,"P00443,P00084,P00336,P00352,P00190",11/03/2024,ST
INV02206,C00033,"P00213,P00306,P00487,P00220,P00440",20/04/2025,CYB
INV02207,C00275,"P00337,P00384",21/02/2025,CYB
INV02208,C01295,"P00413,P00389,P00353,P00458,P00468",19/05/2024,MK
INV02209,C00037,"P00413,P00389,P00353,P00458,P00074",12/12/2025,TKO
INV02210,C00515,"P00130,P00254,P00324",26/08/2025,ST
INV02211,C00100,"P00413,P00389,P00353,P00458",20/04/2025,ST
INV02212,C00666,P00417,16/08/2024,ST
INV02213,C00122,"P00040,P00207",01/10/2025,MK
INV02214,C00158,"P00413,P00389,P00353,P00458",21/05/2024,ST
INV02215,C01310,"P00316,P00368",19/10/2024,CYB
INV02216,C00656,"P00413,P00389,P00353,P00458,P00199,P00296",15/08/2024,TKO
INV02217,C01151,"P00462,P00164,P00362",26/03/2024,ST
INV02218,C00538,"P00443,P00070,P00085,P00452,P00458",01/03/2024,MK
INV02219,C00576,"P00001,P00081",25/06/2025,MK
INV02220,C00768,"P00413,P00389,P00353,P00458,P00108,P00267",18/12/2025,TKO
INV02221,C00085,"P00413,P00389,P00353,P00458,P00341",19/01/2025,ST
INV02222,C00962,"P00413,P00389,P00353,P00458,P00462,P00323",14/05/2025,MK
INV02223,C00405,"P00413,P00389,P00353,P00458,P00055",10/07/2025,TKO
INV02224,C01244,"P00413,P00389,P00353,P00458",24/06/2025,CYB
INV02225,C00730,"P00413,P00389,P00353,P00458",25/05/2025,MK
INV02226,C00706,"P00413,P00389,P00353,P00458,P00136",29/09/2024,CYB
INV02227,C00843,P00487,21/12/2025,TKO
INV02228,C00073,"P00413,P00389,P00353,P00458,P00416,P00047",04/08/2024,TKO
INV02229,C00446,P00298,31/05/2024,CYB
INV02230,C01366,"P00413,P00389,P00353,P00458",27/05/2024,ST
INV02231,C01231,P00155,23/02/2025,CYB
INV02232,C01195,"P00215,P00035",04/03/2024,CYB
INV02233,C00791,"P00413,P00389,P00353,P00458,P00283,P00339",28/04/2024,TKO
INV02234,C01206,"P00413,P00389,P00353,P00458,P00294,P00112",23/07/2024,MK
INV02235,C00411,"P00413,P00389,P00353,P00458,P00022,P00278",08/03/2024,MK
INV02236,C01110,"P00421,P00052,P00409,P00296,P00474",08/05/2024,MK
INV02237,C00893,"P00413,P00389,P00353,P00458,P00424,P00305",15/03/2024,MK
INV02238,C01201,"P00473,P00416,P00453",09/06/2025,MK
INV02239,C00028,"P00236,P00058",05/03/2024,TKO
INV02240,C00610,"P00413,P00389,P00353,P00458",30/04/2024,TKO
INV02241,C00673,"P00413,P00389,P00353,P00458,P00497,P00122",13/02/2024,CYB
INV02242,C00077,"P00413,P00389,P00353,P00458,P00158,P00387",12/03/2024,MK
INV02243,C00397,"P00462,P00372",29/08/2024,ST
INV02244,C00032,"P00413,P00389,P00353,P00458",27/06/2024,MK
INV02245,C00492,P00360,15/04/2025,ST
INV02246,C01136,"P00413,P00389,P00353,P00458,P00271",13/12/2025,ST
INV02247,C01005,"P00407,P00193,P00011,P00325,P00292",02/04/2025,MK
INV02248,C01436,"P00067,P00354",15/08/2024,MK
INV02249,C00509,"P00265,P00120,P00142",15/04/2024,ST
INV02250,C00549,"P00097,P00481,P00049,P00461,P00209",22/12/2025,ST
INV02251,C00381,"P00233,P00359,P00020",24/01/2024,CYB
INV02252,C00098,"P00222,P00129,P00490,P00182",25/10/2025,TKO
INV02253,C00310,"P00074,P00368,P00091,P00389",05/10/2025,ST
INV02254,C00343,P00038,26/08/2024,ST
INV02255,C00888,"P00413,P00389,P00353,P00458",30/03/2024,MK
INV02256,C00807,"P00506,P00254,P00180,P00127",09/03/2025,CYB
INV02257,C01119,"P00471,P00354,P00086,P00104",11/10/2025,TKO
INV02258,C01358,"P00413,P00389,P00353,P00458,P00422",27/03/2025,MK
INV02259,C00149,"P00317,P00199,P00042",22/09/2025,MK
INV02260,C00495,"P00413,P00389,P00353,P00458",06/06/2024,TKO
INV02261,C00963,"P00338,P00116",25/12/2024,TKO
INV02262,C00010,"P00459,P00249,P00031,P00026,P00218",14/12/2025,CYB
INV02263,C00724,"P00352,P00219,P00112",13/06/2024,MK
INV02264,C00170,"P00476,P00346,P00410",09/05/2024,ST
INV02265,C01263,"P00420,P00392",04/10/2025,TKO
INV02266,C00955,"P00413,P00389,P00353,P00458",22/04/2025,ST
INV02267,C00012,"P00413,P00389,P00353,P00458,P00131,P00503",25/05/2025,TKO
INV02268,C00161,"P00400,P00039,P00143",27/05/2024,CYB
INV02269,C01351,"P00413,P00389,P00353,P00458",21/08/2024,TKO
INV02270,C00926,"P00413,P00389,P00353,P00458,P00143",21/09/2025,MK
INV02271,C00304,"P00496,P00132",13/04/2024,TKO
INV02272,C00646,"P00281,P00504,P00067",08/11/2024,CYB
INV02273,C01269,P00113,17/06/2024,MK
INV02274,C00809,P00336,17/12/2024,TKO
INV02275,C01313,"P00413,P00389,P00353,P00458,P00094",18/08/2024,ST
INV02276,C00545,"P00332,P00351,P00224,P00093",15/03/2025,MK
INV02277,C00159,"P00413,P00389,P00353,P00458,P00376",05/04/2025,CYB
INV02278,C00740,"P00392,P00325",19/10/2024,CYB
INV02279,C01280,P00226,20/10/2025,TKO
INV02280,C00539,P00356,25/06/2024,ST
INV02281,C01032,"P00054,P00246,P00370,P00127,P00289",16/08/2025,CYB
INV02282,C00974,"P00323,P00001,P00105,P00112,P00233",22/05/2024,ST
INV02283,C00046,"P00502,P00004",23/10/2024,TKO
INV02284,C00576,"P00413,P00389,P00353,P00458",14/03/2025,ST
INV02285,C01185,P00038,04/07/2025,ST
INV02286,C01241,"P00137,P00020,P00386,P00114,P00374",22/03/2024,TKO
INV02287,C01131,"P00152,P00253,P00239",15/05/2025,CYB
INV02288,C00258,"P00030,P00205",14/08/2025,MK
INV02289,C00966,"P00209,P00364,P00500",08/08/2025,CYB
INV02290,C00383,"P00448,P00475,P00169",28/11/2025,MK
INV02291,C00958,"P00250,P00040,P00282",29/11/2024,CYB
INV02292,C01267,"P00413,P00389,P00353,P00458,P00162",11/07/2024,TKO
INV02293,C00031,"P00033,P00149,P00294,P00325",28/03/2025,ST
INV02294,C01005,"P00272,P00343,P00501,P00504,P00350",07/11/2024,ST
INV02295,C00332,"P00413,P00389,P00353,P00458,P00126,P00005",13/06/2024,TKO
INV02296,C00037,"P00413,P00389,P00353,P00458,P00305",10/12/2024,TKO
INV02297,C00402,"P00413,P00389,P00353,P00458,P00102",10/09/2025,CYB
INV02298,C00044,"P00358,P00069,P00033,P00380,P00193",23/12/2025,ST
INV02299,C00416,P00251,11/03/2025,CYB
INV02300,C00772,"P00413,P00389,P00353,P00458",01/01/2024,CYB
INV02301,C00633,"P00302,P00464",27/03/2025,MK
INV02302,C01258,"P00379,P00035,P00461",18/03/2024,CYB
INV02303,C00342,"P00413,P00389,P00353,P00458",30/12/2024,MK
INV02304,C00552,"P00413,P00389,P00353,P00458",26/02/2025,TKO
INV02305,C00809,"P00457,P00140,P00332,P00199",19/06/2024,MK
INV02306,C00465,"P00208,P00136,P00043",03/04/2025,MK
INV02307,C00093,"P00413,P00389,P00353,P00458",16/05/2025,MK
INV02308,C01190,"P00413,P00389,P00353,P00458",29/09/2025,CYB
INV02309,C00492,P00415,06/08/2025,ST
INV02310,C01271,"P00268,P00314,P00025,P00004,P00347",25/09/2024,TKO
INV02311,C01201,P00182,02/07/2024,CYB
INV02312,C00752,"P00413,P00389,P00353,P00458",01/05/2025,TKO
INV02313,C00536,"P00212,P00426",10/11/2025,TKO
INV02314,C00264,P00286,22/09/2025,CYB
INV02315,C00099,"P00413,P00389,P00353,P00458,P00361",15/11/2024,ST
INV02316,C00194,"P00413,P00389,P00353,P00458",14/12/2025,TKO
INV02317,C01227,"P00338,P00262",21/04/2024,TKO
INV02318,C00481,"P00076,P00297,P00224,P00338,P00269",08/06/2025,CYB
INV02319,C00343,"P00413,P00389,P00353,P00458",19/05/2025,MK
INV02320,C00300,"P00267,P00227",02/07/2025,ST
INV02321,C01058,"P00421,P00284,P00317,P00029,P00474",18/05/2025,MK
INV02322,C00747,"P00168,P00390,P00360,P00423,P00369",09/12/2024,ST
INV02323,C01043,"P00413,P00389,P00353,P00458",06/12/2024,MK
INV02324,C00363,"P00220,P00465",10/03/2024,CYB
INV02325,C01243,"P00413,P00389,P00353,P00458,P00495,P00494",07/07/2024,TKO
INV02326,C00349,"P00058,P00285,P00339",18/05/2025,CYB
INV02327,C00387,"P00162,P00035,P00062,P00502,P00476",29/02/2024,CYB
INV02328,C00591,"P00477,P00504",28/07/2024,CYB
INV02329,C00310,"P00413,P00389,P00353,P00458,P00464,P00273",11/05/2025,TKO
INV02330,C00568,"P00344,P00113",04/09/2025,MK
INV02331,C01034,"P00145,P00026,P00237,P00376",18/03/2024,MK
INV02332,C00084,"P00200,P00238,P00358,P00169,P00506",24/09/2024,CYB
INV02333,C00288,"P00413,P00389,P00353,P00458,P00276,P00271",25/02/2024,MK
INV02334,C00526,"P00413,P00389,P00353,P00458,P00408",11/02/2024,CYB
INV02335,C00358,"P00376,P00397,P00332,P00074,P00115",02/03/2025,ST
INV02336,C01197,"P00280,P00110,P00087,P00374,P00286",14/11/2024,CYB
INV02337,C01064,"P00419,P00392",02/03/2025,CYB
INV02338,C00745,"P00273,P00182,P00404",03/03/2025,MK
INV02339,C00304,"P00294,P00488",05/10/2025,MK
INV02340,C00260,P00094,13/04/2025,MK
INV02341,C00655,"P00413,P00389,P00353,P00458,P00450,P00140",17/05/2025,MK
INV02342,C01131,"P00357,P00030,P00326,P00351,P00141",29/03/2024,MK
INV02343,C01314,"P00225,P00196,P00265,P00361,P00312",22/10/2025,TKO
INV02344,C00507,"P00297,P00461,P00012",27/04/2025,ST
INV02345,C01009,"P00479,P00281,P00066,P00083",10/10/2024,TKO
INV02346,C01047,"P00130,P00043",18/12/2024,CYB
INV02347,C01278,"P00413,P00389,P00353,P00458,P00433,P00450",16/11/2025,ST
INV02348,C00441,"P00405,P00197,P00341,P00279",26/10/2025,TKO
INV02349,C00913,"P00139,P00140,P00457,P00097,P00299",03/05/2024,ST
